Time start of stage ,Shear induced PWP,Axial strain,Vol strain,Induced PWP,p',q,e,Soil Classification,Soil Properties,Test Classification,Test Properties
13230,114.33799999999997,0.02438414773103189,0,114.33799999999997,53.62131637054068,54.22109137103659,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
13260,114.39900000000011,0.02444295785519477,0,114.39900000000011,53.55911133162499,54.21747625428996,0.8239341592508584,Density,dense,Density,dense
13290,114.52099999999996,0.02448706544831693,0,114.52099999999996,53.436207552438496,54.21476491673001,0.8239341592508584,PSD,clay,PSD,clay
13320,114.58200000000011,0.024545875572479798,0,114.58200000000011,53.374002513522804,54.21114979998338,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
13350,114.88799999999992,0.02460468569664268,0,114.88799999999992,53.06679747460745,54.207534683236744,0.8239341592508584,Density,dense,Density,dense
13380,114.644,0.024663495820805546,0,114.644,53.30959243569182,54.20391956649013,0.8239341592508584,Density,dense,Density,dense
13410,114.644,0.02472230594496843,0,114.644,53.308387396776276,54.200304449743506,0.8239341592508584,PSD,silt,PSD,silt
13440,114.70499999999993,0.024766413538090573,0,114.70499999999993,53.246483617589696,54.19759311218353,0.8239341592508584,PSD,silt,PSD,silt
13470,115.07200000000012,0.024825223662253454,0,115.07200000000012,52.878278578673964,54.19397799543691,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
13500,115.07200000000012,0.024876682520895966,0,115.07200000000012,52.729175449801694,53.7466686088201,0.8239341592508584,Density,dense,Density,dense
13530,114.88799999999992,0.024935492645058847,0,114.88799999999992,52.91197933977097,53.74308027872734,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
13560,114.827,0.024994302769221717,0,114.827,52.97178322973998,53.73949194863459,0.8239341592508584,Density,loose,Density,loose
13590,115.25500000000011,0.025038410362343874,0,115.25500000000011,52.54288614721668,53.73680070106501,0.8239341592508584,PSD,sand,PSD,sand
13620,115.37699999999995,0.02509722048650674,0,115.37699999999995,52.56770527368975,54.17725808048376,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
13650,115.5,0.0251413280796289,0,115.5,52.29579295466268,53.730521123402696,0.8239341592508584,Density,dense,Density,dense
13680,115.31600000000003,0.025200138203791782,0,115.31600000000003,52.47859684463172,53.72693279330993,0.8239341592508584,PSD,silt,PSD,silt
13710,115.80500000000006,0.02525894832795465,0,115.80500000000006,51.988400734600766,53.72334446321717,0.8239341592508584,Density,dense,Density,dense
13740,115.4380000000001,0.025303055921076806,0,115.4380000000001,52.35450365207754,53.7206532156476,0.8239341592508584,PSD,silt,PSD,silt
13770,115.25500000000011,0.025376568576280397,0,115.25500000000011,52.536008514538885,53.71616780303166,0.8239341592508584,PSD,clay,PSD,clay
13800,115.13300000000004,0.02543537870044328,0,115.13300000000004,52.65681240450804,53.712579472938906,0.8239341592508584,Density,dense,Density,dense
13830,115.62200000000007,0.025501540090126517,0,115.62200000000007,52.16646678072322,53.70854260158453,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
13860,115.25500000000011,0.025560350214289384,0,115.25500000000011,52.53227067069227,53.70495427149179,0.8239341592508584,Density,dense,Density,dense
13890,115.5,0.025619160338452265,0,115.5,52.286074560661454,53.70136594139902,0.8239341592508584,Density,dense,Density,dense
13920,115.62200000000007,0.025663267931574422,0,115.62200000000007,52.16317747813819,53.698674693829446,0.8239341592508584,PSD,clay,PSD,clay
13950,115.74399999999991,0.025722078055737292,0,115.74399999999991,52.039981368107426,53.69508636373669,0.8239341592508584,Density,loose,Density,loose
13980,115.92800000000011,0.02576618564885945,0,115.92800000000011,51.85508428558404,53.692395116167134,0.8239341592508584,PSD,silt,PSD,silt
14010,115.92800000000011,0.025824995773022316,0,115.92800000000011,51.853888175553124,53.68880678607437,0.8239341592508584,Density,dense,Density,dense
14040,115.98900000000003,0.025883805897185197,0,115.98900000000003,51.791692065522284,53.68521845598162,0.8239341592508584,Density,loose,Density,loose
14070,116.1110000000001,0.025942616021348067,0,116.1110000000001,51.510749946118096,53.208392097769256,0.8239341592508584,Density,dense,Density,dense
14100,116.04999999999995,0.025986723614470224,0,116.04999999999995,51.728598872968256,53.67893887831928,0.8239341592508584,Density,dense,Density,dense
14130,115.98900000000003,0.026045533738633105,0,115.98900000000003,51.630673420815356,53.20216252186082,0.8239341592508584,PSD,clay,PSD,clay
14160,116.23299999999995,0.02611169512831634,0,116.23299999999995,51.3853385116922,53.198157794491095,0.8239341592508584,Density,dense,Density,dense
14190,116.17200000000003,0.02617050525247921,0,116.17200000000003,51.4451519258048,53.19459803682914,0.8239341592508584,Density,loose,Density,loose
14220,116.23299999999995,0.026229315376642092,0,116.23299999999995,51.382965339917554,53.19103827916716,0.8239341592508584,PSD,silt,PSD,silt
14250,116.41699999999992,0.026273422969764235,0,116.41699999999992,51.19807540050209,53.1883684609207,0.8239341592508584,PSD,sand,PSD,sand
14280,116.04999999999995,0.026332233093927116,0,116.04999999999995,51.563888814614735,53.18480870325874,0.8239341592508584,PSD,silt,PSD,silt
14310,116.2940000000001,0.026391043218089986,0,116.2940000000001,51.31870222872727,53.18124894559677,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
14340,116.04999999999995,0.026435150811212144,0,116.04999999999995,51.56181228931192,53.1785791273503,0.8239341592508584,Density,loose,Density,loose
14370,116.356,0.026493960935375024,0,116.356,51.25462570342456,53.175019369688336,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
14400,116.2940000000001,0.02655277105953789,0,116.2940000000001,51.31543911753713,53.17145961202636,0.8239341592508584,Density,dense,Density,dense
14430,116.41699999999992,0.02659687865266005,0,116.41699999999992,51.19154917812182,53.16878979377988,0.8239341592508584,PSD,silt,PSD,silt
14460,116.2940000000001,0.026655688776822933,0,116.2940000000001,51.31336259223432,53.16523003611793,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
14490,116.1110000000001,0.026721850166506154,0,116.1110000000001,51.49502768311108,53.161225308748215,0.8239341592508584,PSD,silt,PSD,silt
14520,116.2940000000001,0.02676595775962831,0,116.2940000000001,51.31113774369559,53.15855549050174,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
14550,116.59999999999991,0.026839470414831906,0,116.59999999999991,51.003654511336634,53.154105793424286,0.8239341592508584,Density,loose,Density,loose
14580,116.7840000000001,0.026883578007954063,0,116.7840000000001,50.818764571920944,53.151435975177804,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
14610,116.72199999999998,0.026942388132116944,0,116.72199999999998,50.87957798603375,53.14787621751585,0.8239341592508584,PSD,sand,PSD,sand
14640,116.53899999999999,0.02700119825627981,0,116.53899999999999,51.06139140014642,53.14431645985388,0.8239341592508584,Density,dense,Density,dense
14670,116.84500000000003,0.027045305849401968,0,116.84500000000003,50.606781993530184,52.698488240005304,0.8239341592508584,Density,dense,Density,dense
14700,116.59999999999991,0.02710411597356485,0,116.59999999999991,50.99831487484368,53.13808688394543,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
14730,116.59999999999991,0.02716292609772772,0,116.59999999999991,50.99712828895636,53.134527126283466,0.8239341592508584,Density,dense,Density,dense
14760,117.02800000000002,0.027207033690849876,0,117.02800000000002,50.42054343677278,52.688772569733054,0.8239341592508584,PSD,clay,PSD,clay
14790,116.9670000000001,0.027265843815012757,0,116.9670000000001,50.48036577976999,52.68523959872495,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
14820,116.90599999999995,0.027332005204695982,0,116.90599999999995,50.68771685453027,53.12429282300533,0.8239341592508584,PSD,clay,PSD,clay
14850,117.15000000000009,0.027390815328858863,0,117.15000000000009,50.29486325863926,52.67773203533274,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
14880,117.27299999999991,0.02744962545302173,0,117.27299999999991,50.170685601636755,52.67419906432465,0.8239341592508584,PSD,clay,PSD,clay
14910,117.33400000000006,0.027493733046143887,0,117.33400000000006,50.10880235888457,52.67154933606856,0.8239341592508584,Density,dense,Density,dense
14940,117.33400000000006,0.027552543170306767,0,117.33400000000006,50.10762470188188,52.668016365060474,0.8239341592508584,Density,dense,Density,dense
14970,117.45600000000013,0.027611353294469638,0,117.45600000000013,49.98444704487911,52.66448339405238,0.8239341592508584,Density,loose,Density,loose
15000,117.21199999999999,0.02767016341863252,0,117.21199999999999,50.227269387876554,52.66095042304428,0.8239341592508584,Density,loose,Density,loose
15030,117.27299999999991,0.027728973542795386,0,117.27299999999991,50.16509173087393,52.65741745203619,0.8239341592508584,PSD,clay,PSD,clay
15060,117.39499999999998,0.027773081135917543,0,117.39499999999998,50.04220848812184,52.65476772378011,0.8239341592508584,PSD,silt,PSD,silt
15090,117.57799999999997,0.027831891260080423,0,117.57799999999997,49.858030831119144,52.65123475277201,0.8239341592508584,Density,dense,Density,dense
15120,117.51700000000005,0.027890701384243294,0,117.51700000000005,49.91785317411637,52.647701781763914,0.8239341592508584,Density,dense,Density,dense
15150,117.57799999999997,0.02793480897736545,0,117.57799999999997,49.85596993136443,52.64505205350786,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15180,117.45600000000013,0.028000970367048687,0,117.45600000000013,49.976645067236234,52.64107746112374,0.8239341592508584,PSD,silt,PSD,silt
15210,117.70100000000002,0.028059780491211557,0,117.70100000000002,49.58290196629269,52.19484815829279,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15240,117.51700000000005,0.028118590615374438,0,117.51700000000005,49.91328975323091,52.63401151910756,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
15270,117.45600000000013,0.028162698208496595,0,117.45600000000013,49.97340651047881,52.631361790851486,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15300,117.76199999999994,0.028221508332659462,0,117.76199999999994,49.518687963968055,52.18520615131866,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15330,117.70100000000002,0.028280318456822343,0,117.70100000000002,49.5785192358499,52.18169996696443,0.8239341592508584,PSD,sand,PSD,sand
15360,118.25099999999998,0.028339128580985213,0,118.25099999999998,49.174873539470866,52.62076287782718,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
15390,118.06799999999998,0.028397938705148094,0,118.06799999999998,49.20918177961378,52.17468759825597,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
15420,118.25099999999998,0.02845674882931096,0,118.25099999999998,50.17251822546547,52.613696935810985,0.8239341592508584,Plasticity,non-plastic,Plasticity,non-plastic
15450,118.25099999999998,0.028500856422433118,0,118.25099999999998,49.024136505407164,52.168551775636075,0.8239341592508584,Density,dense,Density,dense
15480,118.06799999999998,0.028559666546595988,0,118.06799999999998,49.20596777728908,52.16504559128185,0.8239341592508584,PSD,sand,PSD,sand
15510,118.06799999999998,0.028611125405238514,0,118.06799999999998,49.204945140185764,52.1619776799719,0.8239341592508584,Density,loose,Density,loose
15540,118.1289999999999,0.02866993552940138,0,118.1289999999999,49.14277641206777,52.15847149561767,0.8239341592508584,Density,loose,Density,loose
15570,118.19000000000005,0.028714043122523538,0,118.19000000000005,49.080899865979056,52.15584185735199,0.8239341592508584,PSD,clay,PSD,clay
15600,118.55700000000002,0.02877285324668641,0,118.55700000000002,48.71273113786102,52.152335672997765,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15630,117.45600000000013,0.02883166337084929,0,117.45600000000013,48.81256240974283,52.14882948864355,0.8239341592508584,PSD,clay,PSD,clay
15660,118.25099999999998,0.028890473495012156,0,118.25099999999998,49.01639368162491,52.14532330428931,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
15690,118.37300000000005,0.028949283619175037,0,118.37300000000005,48.89322495350675,52.14181711993508,0.8239341592508584,PSD,sand,PSD,sand
15720,118.37300000000005,0.029008093743337907,0,118.37300000000005,48.89205622538869,52.13831093558087,0.8239341592508584,Density,dense,Density,dense
15750,118.31200000000013,0.029066903867500788,0,118.31200000000013,48.951887497270526,52.13480475122663,0.8239341592508584,PSD,clay,PSD,clay
15780,118.25099999999998,0.029125713991663655,0,118.25099999999998,49.0117187691526,52.1312985668724,0.8239341592508584,PSD,clay,PSD,clay
15810,118.43399999999997,0.029184524115826536,0,118.43399999999997,48.827550041034534,52.12779238251819,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
15840,118.25099999999998,0.029235982974469048,0,118.25099999999998,49.00952740393121,52.12472447120823,0.8239341592508584,PSD,sand,PSD,sand
15870,118.55700000000002,0.029294793098631932,0,118.55700000000002,48.54515554262497,51.64960888728961,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
15900,118.55700000000002,0.0293536032227948,0,118.55700000000002,48.70118994769501,52.117712102499766,0.8239341592508584,PSD,silt,PSD,silt
15930,118.74000000000001,0.02941241334695768,0,118.74000000000001,48.35983713467601,51.642653663442736,0.8239341592508584,Density,loose,Density,loose
15960,118.61799999999994,0.029471223471120547,0,118.61799999999994,48.63785249145894,52.110699733791314,0.8239341592508584,Density,dense,Density,dense
15990,118.74000000000001,0.029515331064242707,0,118.74000000000001,48.51497594537032,52.10807009552565,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
16020,118.98500000000013,0.029574141188405588,0,118.98500000000013,48.111649323746086,51.63309023065329,0.8239341592508584,PSD,silt,PSD,silt
16050,118.98500000000013,0.02961824878152773,0,118.98500000000013,48.110779920765225,51.63048202171071,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
16080,119.22900000000004,0.029677058905690612,0,119.22900000000004,47.86562071679083,51.62700440978727,0.8239341592508584,Plasticity,unknown,Plasticity,unknown
16110,118.98500000000013,0.029735869029853482,0,118.98500000000013,48.10846151281627,51.62352679786385,0.8239341592508584,PSD,sand,PSD,sand
16140,118.80099999999993,0.02977997662297564,0,118.80099999999993,48.29159210983561,51.62091858892128,0.8239341592508584,Density,dense,Density,dense
16170,119.10699999999997,0.0298608405436996,0,119.10699999999997,47.98399820437066,51.616136872526546,0.8239341592508584,PSD,sand,PSD,sand
16200,119.41300000000001,0.029904948136821756,0,119.41300000000001,47.677128801389756,51.61352866358396,0.8239341592508584,PSD,sand,PSD,sand
16230,119.16800000000012,0.029963758260984623,0,119.16800000000012,47.92096959741517,51.610051051660534,0.8239341592508584,Plasticity,plastic,Plasticity,plastic
16260,119.10699999999997,0.030022568385147507,0,119.10699999999997,47.98081039344084,51.606573439737105,0.8239341592508584,Density,dense,Density,dense
16290,119.10699999999997,0.03006667597826965,0,119.10699999999997,47.97994099045999,51.60396523079454,0.8239341592508584,PSD,silt,PSD,silt
16320,118.92399999999998,0.03012548610243253,0,118.92399999999998,48.1617817864855,51.60048761887109,0.8239341592508584,Density,loose,Density,loose
16350,119.47399999999993,0.030184296226595398,0,119.47399999999993,47.61062258251107,51.59701000694766,0.8239341592508584,Density,loose,Density,loose
16380,119.41300000000001,0.030243106350758282,0,119.41300000000001,47.67046337853651,51.59353239502421,0.8239341592508584,Density,dense,Density,dense
